epoch, train_loss, train_acc, val_loss, val_acc, epoch_time
103, 0.10904698432050758, 96.698, 0.31759043661430497, 92.57, 243.14836192131042
104, 0.10533749875276191, 96.88, 0.5620674438230923, 89.05999999999999, 241.06461215019226
105, 0.10698174892905639, 96.776, 0.3806303399556338, 90.34, 239.59257078170776
106, 0.10731720558745278, 96.718, 0.32419249378386794, 91.27, 242.34389233589172
107, 0.10627186469026845, 96.824, 0.27256860221813234, 92.62, 241.8682680130005
108, 0.10508880300104406, 96.786, 0.2744325307051353, 93.36, 242.1996190547943
109, 0.10670279834355345, 96.732, 0.2821310788792028, 92.5, 241.7734580039978
110, 0.1033904930195448, 96.806, 0.3625196205732534, 91.63, 243.6090805530548
111, 0.11337810111734482, 96.936, 0.3028133533274734, 93.72, 240.61932682991028
112, 0.09652580741455256, 96.946, 0.47079095642641, 88.94, 239.81671118736267
113, 0.09271510334947078, 97.024, 0.268664738074624, 94.11, 236.56714701652527
114, 0.0883051774156592, 97.16799999999999, 0.26010093229392856, 94.11, 238.17360043525696
115, 0.08424617280554444, 97.2, 0.2588681448499912, 94.27, 239.0383903980255
116, 0.08097809145748062, 97.38, 0.25753235408191844, 94.26, 237.0986111164093
117, 0.0769084251756895, 97.528, 0.2551784309039361, 94.31, 235.98656058311462
118, 0.07787887954437374, 97.41, 0.2521702822695131, 94.28999999999999, 234.49441123008728
119, 0.0758905572201944, 97.49600000000001, 0.2532883469886801, 94.37, 236.64282965660095
120, 0.07618299885860272, 97.516, 0.24994481233974825, 94.37, 237.44677019119263
121, 0.07411264688370711, 97.54, 0.25147728287296, 94.44, 236.2923834323883
122, 0.07414267837835987, 97.572, 0.25089931040741253, 94.32000000000001, 237.16576433181763
123, 0.07610843933291474, 97.544, 0.2509379668831222, 94.35, 240.92188811302185
124, 0.07518666405604484, 97.5, 0.25029358820133163, 94.41000000000001, 240.90472149848938
125, 0.06950272893477381, 97.70400000000001, 0.2494759735548088, 94.49, 240.42903923988342
